Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
802,6/20/09,Critical,2,38.5,0.09,Regular Air,-59.93,15.99,9.4,Kean Nguyen,Maryland,21794,South,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,6/20/09
802,6/20/09,Critical,33,378.6,0.08,Regular Air,12.7245,11.7,5.63,Kean Nguyen,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,6/22/09
805,12/18/09,Not Specified,39,197.56,0.02,Regular Air,-119.86,4.97,5.71,Toby Swindell,Florida,32046,South,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,12/20/09
807,5/9/09,Medium,45,196.85,0.01,Regular Air,-166.85,4.28,6.18,Neola Schneider,New Jersey,7837,East,Home Office,Office Supplies,Paper,Xerox 1980,Small Box,0.4,5/10/09
807,5/9/09,Medium,32,124.56,0.04,Regular Air,-14.33,3.95,2,Neola Schneider,New Jersey,7837,East,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,5/10/09
832,10/3/10,Low,7,53.46,0.02,Regular Air,-17.58,6.48,5.9,Alice McCarthy,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.37,10/7/10
833,7/30/07,Medium,1,19.32,0.03,Regular Air,-20.3205,12.53,7.17,Olvera Toch,Colorado,80621,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,7/31/07
834,11/6/07,Medium,15,1813.04,0.01,Delivery Truck,-188.96,115.99,56.14,Eugene Moren,Washington,99403,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,11/7/07
835,3/23/10,Not Specified,18,125.16,0.02,Regular Air,-23.48,6.48,5.14,Duane Huffman,Delaware,19810,East,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,3/24/10
837,11/29/07,Not Specified,11,65.7,0.01,Regular Air,13.41,5.84,0.83,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,12/1/07
868,11/23/10,Not Specified,32,716.84,0,Regular Air,134.72,21.78,5.94,Carlos Daly,Delaware,19810,East,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5,11/24/10
868,11/23/10,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,Carlos Daly,Delaware,19810,East,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,11/25/10
870,12/3/08,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,Valerie Dominguez,Ohio,45999,Central,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,12/3/08
871,4/30/10,Low,17,104.94,0.06,Regular Air,-34.97,6.24,5.22,David Kendrick,Georgia,39901,South,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,4/30/10
896,8/22/08,Critical,50,1246.52,0.01,Regular Air,52.479,24.92,12.98,Edward Nazzal,Virginia,20101,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,8/22/08
898,11/16/08,High,26,7668.55,0.04,Delivery Truck,-183.45,296.18,54.12,Sanjit Jacobs,Idaho,83877,West,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,11/16/08
898,11/16/08,High,40,676.13,0.03,Regular Air,45.39,15.98,6.5,Sanjit Jacobs,Idaho,83877,West,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,11/18/08
900,3/16/08,Not Specified,29,1193.65,0.07,Regular Air,507.5775,40.98,2.99,Karen Carlisle,Florida,34997,South,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,3/17/08
902,1/10/08,Not Specified,10,1925.83,0.09,Regular Air,359.83,207.48,0.99,Meg O'Connel,New Jersey,7514,East,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,1/13/08
928,8/15/09,Low,26,390.2,0.02,Express Air,45,14.58,7.4,Anthony O'Donnell,Alabama,35480,South,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,8/17/09
928,8/15/09,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,Anthony O'Donnell,Alabama,35480,South,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,8/20/09
929,3/18/11,High,39,84.33,0.04,Regular Air,-64.29,2.08,2.56,Luke Foster,California,91188,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,3/20/11
929,3/18/11,High,21,227.66,0.04,Regular Air,-100.16,10.97,6.5,Luke Foster,California,91188,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,3/21/11
930,6/1/08,Critical,11,79.19,0,Regular Air,13.91,6.88,2,Phillina Ober,New York,14925,East,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,6/1/08
930,6/1/08,Critical,22,922.39,0.03,Express Air,-41.64,41.32,58.66,Phillina Ober,New York,14925,East,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,6/2/08
933,1/19/11,Not Specified,15,80.61,0.02,Regular Air,-4.715,5.28,2.99,Claudia Miner,Delaware,19936,East,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,1/19/11
960,3/6/08,Medium,46,605.97,0.07,Regular Air,-22.72,13.73,6.85,Jim Kriz,California,90835,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,3/7/08
962,10/20/07,Low,33,4064.05,0.06,Regular Air,1408.1865,122.99,19.99,Mike Vittorini,Arizona,85233,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,10/22/07
962,10/20/07,Low,47,3213.87,0.08,Delivery Truck,-1069.72,68.81,60,Mike Vittorini,Arizona,85233,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,10/22/07
964,11/2/09,Medium,50,315.02,0.02,Regular Air,95.1575,5.98,1.49,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,11/4/09
964,11/2/09,Medium,4,40.02,0.02,Regular Air,-1.28,9.93,1.09,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,11/4/09
965,10/28/09,Low,42,11230.25,0.07,Delivery Truck,-2505.3,280.98,35.67,Jas O'Carroll,Connecticut,6928,East,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,11/4/09
967,12/5/10,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Maureen Gastineau,California,93456,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,12/6/10
967,12/5/10,Medium,6,90.56,0.03,Regular Air,-43.2,13.99,7.51,Maureen Gastineau,California,93456,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,12/7/10
967,12/5/10,Medium,48,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,Maureen Gastineau,California,93456,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,12/8/10
994,10/4/07,Low,38,132.07,0.06,Regular Air,14,3.58,1.63,Kelly Lampkin,Utah,84741,West,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,10/8/07
995,11/13/09,Medium,46,1815.49,0.03,Regular Air,782.91,39.89,3.04,Neola Schneider,New Jersey,7837,East,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,11/14/09
998,5/11/08,Not Specified,16,248.26,0.07,Regular Air,93.8,15.74,1.39,Allen Rosenblatt,Mass,2180,East,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,5/12/08
999,2/18/09,Low,6,583.64,0.08,Regular Air,-179.5,95.43,19.99,Max Jones,Washington,98310,West,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,2/25/09
1027,11/17/10,Medium,19,1406.15,0.04,Delivery Truck,-379.1,70.98,46.74,Hallie Redmond,South Carolina,29907,South,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,11/19/10
1028,6/17/07,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,6/18/07
1028,6/17/07,High,11,2021.147,0.01,Regular Air,-60.39,205.99,5.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59,6/19/07
1031,2/15/08,Medium,34,226.1,0,Regular Air,-52.21,6.37,5.19,Sanjit Jacobs,Idaho,83877,West,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2/17/08
1057,8/5/10,Critical,41,341.36,0.09,Regular Air,-52.48,8.46,3.62,Anthony Witt,Utah,84663,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,8/7/10
1058,10/9/08,Medium,3,469.438,0.07,Regular Air,-888.162,195.99,8.99,Jim Epp,Idaho,83465,West,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,10/10/08
1059,8/13/07,Critical,24,990.1,0.03,Regular Air,310.216,40.98,7.47,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,8/14/07
1059,8/13/07,Critical,22,127.33,0.02,Regular Air,5.2955,5.34,2.99,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,8/15/07
1060,8/6/08,Medium,30,1187.55,0,Regular Air,532.61,37.7,2.99,Harold Dahlen,Nebraska,68717,Central,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,8/8/08
1088,11/4/10,Low,13,269.02,0.1,Regular Air,-112,20.97,6.5,Muhammed Yedwab,New York,14709,East,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,11/11/10
1095,2/4/10,Medium,28,142.18,0.07,Regular Air,-50.14,4.98,4.72,Ed Braxton,Arizona,86504,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2/6/10
1127,3/4/10,Not Specified,48,5340.5,0.01,Regular Air,1215.28,110.98,13.99,Stuart Calhoun,Utah,84337,West,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,3/5/10
1154,7/31/10,Critical,7,516.65,0.01,Express Air,57.1,70.97,3.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,8/1/10
1154,7/31/10,Critical,44,4462.23,0.04,Delivery Truck,440.72,100.98,26.22,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,8/2/10
1154,7/31/10,Critical,11,663.784,0.25,Regular Air,-534.49,71.37,69,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,8/2/10
1154,7/31/10,Critical,23,115.1,0.02,Regular Air,53.13,4.91,0.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36,8/2/10
1185,2/7/11,Low,7,374.78,0.09,Regular Air,20.03,55.48,14.3,Ionia McGrath,Alabama,36830,South,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37,2/11/11
1187,5/6/11,Medium,14,222.91,0.05,Regular Air,20.21,15.98,4,Guy Armstrong,Michigan,48001,Central,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,5/7/11
1189,9/23/07,Critical,27,129.1,0,Regular Air,-59.82,4.42,4.99,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,9/24/07
1191,4/22/10,Medium,35,3532.96,0.08,Delivery Truck,-850.16,100.8,60,Karl Brown,California,93456,West,Home Office,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59,4/23/10
1217,10/10/10,Not Specified,25,662.16,0.07,Regular Air,185.21,28.48,1.99,Sung Shariari,Virginia,24157,South,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,10/11/10
1218,12/4/07,Not Specified,3,46.46,0.1,Regular Air,-25.13,14.42,6.75,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,12/7/07
1221,10/3/10,Not Specified,1,14.68,0.06,Regular Air,-13.777,8.6,6.19,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,10/3/10
1221,10/3/10,Not Specified,16,68.45,0.08,Regular Air,-57.8795,4.24,5.41,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,10/5/10
1221,10/3/10,Not Specified,11,10145.14,0.03,Regular Air,3724.5725,896.99,19.99,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,10/5/10
1222,7/21/08,Medium,48,257.39,0.08,Regular Air,-121.91,5.28,5.57,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Paper,Xerox 1981,Small Box,0.4,7/21/08
1253,7/11/08,Critical,15,494.34,0.05,Regular Air,-30.19,31.98,6.72,Tanja Norvell,Utah,84631,West,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,7/11/08
1280,6/26/08,Low,40,827.27,0.05,Regular Air,-170.87,20.97,6.5,Harold Dahlen,Nebraska,68717,Central,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,6/26/08
1282,8/13/10,Not Specified,26,892.38,0,Regular Air,366.48,31.78,1.99,Emily Grady,Idaho,83201,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,8/15/10
1282,8/13/10,Not Specified,10,29.41,0.01,Regular Air,-2.06,2.78,1.34,Emily Grady,Idaho,83201,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,8/15/10
1285,11/15/10,Critical,27,3874.12,0,Delivery Truck,-305.98,130.98,54.74,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,11/15/10
1285,11/15/10,Critical,8,1452.216,0.05,Delivery Truck,-308.1,218.75,69.64,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,11/16/10
1286,10/27/08,Not Specified,46,234.37,0.05,Regular Air,-144.6815,5.18,5.74,Lena Creighton,Washington,99403,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,10/28/08
1286,10/27/08,Not Specified,14,1000.3565,0.06,Regular Air,229.779,85.99,3.3,Lena Creighton,Washington,99403,West,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,10/29/08
1287,12/19/07,High,39,3908.65,0.06,Regular Air,480.57,105.29,10.12,Mitch Willingham,North Carolina,27006,South,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,12/21/07
1313,2/27/08,Critical,34,840.07,0,Regular Air,-83.75,22.84,16.92,Sally Matthias,Mass,2139,East,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,0.39,2/29/08
1314,10/27/07,Medium,4,42.58,0,Regular Air,-7.61,9.27,4.39,Justin Knight,Michigan,49971,Central,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,10/29/07
1317,11/1/09,High,40,192.54,0.08,Regular Air,-186.73,4.98,7.44,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36,11/2/09
1317,11/1/09,High,44,523.42,0.06,Regular Air,39.423,11.7,5.63,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,11/3/09
1317,11/1/09,High,29,156.7,0.06,Regular Air,-76.64,5.28,5.57,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1981,Small Box,0.4,11/3/09
1344,9/30/10,Low,18,2480.9205,0.01,Regular Air,313.578,155.99,8.99,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,LX 788,Small Box,0.58,10/4/10
1344,9/30/10,Low,15,834.904,0.06,Regular Air,-11.682,65.99,5.26,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59,10/7/10
1345,4/13/11,Low,24,2443.85,0.08,Delivery Truck,-120.85,100.98,35.84,Ritsa Hightower,Connecticut,6817,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,4/17/11
1346,12/2/10,High,48,4789.89,0.09,Delivery Truck,421.15,100.98,26.22,Theone Pippenger,Mass,5544,East,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,12/4/10
1382,1/30/09,Low,5,89.335,0.06,Regular Air,-107.096,20.99,2.5,Corey Catlett,Colorado,80001,West,Home Office,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,2/3/09
1382,1/30/09,Low,39,158.46,0.06,Regular Air,-130.663,3.98,5.26,Corey Catlett,Colorado,80001,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2/6/09
1382,1/30/09,Low,31,7180.83,0.02,Delivery Truck,487.17,220.98,64.66,Corey Catlett,Colorado,80001,West,Home Office,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2/6/09
1383,10/10/08,High,43,17129.97,0.07,Regular Air,5616.08,415.88,11.37,Frank Merwin,Idaho,83877,West,Consumer,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,10/11/08
1411,6/5/08,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,Ed Jacobs,Florida,32122,South,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,6/6/08
1411,6/5/08,High,47,6717.9325,0.09,Regular Air,1717.893,175.99,4.99,Ed Jacobs,Florida,32122,South,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,6/7/08
1412,8/26/08,Not Specified,13,59.03,0.1,Express Air,26.92,3.69,0.5,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Labels,Avery 52,Small Box,0.38,8/28/08
1412,8/26/08,Not Specified,21,97.48,0.05,Regular Air,-5.77,4.71,0.7,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,8/28/08
1414,1/29/10,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,Carol Darley,Illinois,62444,Central,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,1/29/10
1440,1/23/10,Low,41,726.22,0.01,Regular Air,52.47,17.67,8.99,Stefanie Holloman,North Carolina,27010,South,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,1/25/10
1444,5/21/08,Medium,25,772.24,0.07,Regular Air,181.98,30.98,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,5/22/08
1444,5/21/08,Medium,2,21.44,0.02,Regular Air,-13.67,6.48,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1984,Small Box,0.36,5/23/08
1444,5/21/08,Medium,32,21717.36,0.06,Express Air,8249.86,699.99,24.49,Noel Staavos,California,92320,West,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,5/23/08
1444,5/21/08,Medium,24,416.4,0.02,Regular Air,24.33,17.15,4.96,Noel Staavos,California,92320,West,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58,5/23/08
1444,5/21/08,Medium,13,15823.27,0.04,Delivery Truck,1759.34,1360.14,14.7,Noel Staavos,California,92320,West,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,5/24/08
1445,6/25/09,Medium,30,339.49,0.08,Regular Air,-74.21,11.97,5.81,Shahid Shariari,Arizona,85301,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,6/27/09
1445,6/25/09,Medium,3,1326.09,0,Regular Air,-20.5505,420.98,19.99,Shahid Shariari,Arizona,85301,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,6/28/09
1447,3/31/11,High,40,2135.9735,0.07,Regular Air,239.4,65.99,8.99,Barry Gonzalez,Nebraska,69141,Central,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,0.59,4/3/11
